,comment_id,video_id,comment_text,comment_published_time,comment_obtained_time,comment_like_count,comment_reply_count,spam_without_context,spam_with_context,non_english
735,Ugzfr80DxUDd6AfawBl4AaABAg,uelHwf8o7_U,"LEVELS    MY PROGRAMING

F",2024-02-19T03:57:12Z,2024-02-21T05:46:33Z,0,0,0,1,0
736,UgxPioTA8Azh7Za6x9J4AaABAg,uelHwf8o7_U,Favorite song,2024-02-04T20:31:12Z,2024-02-21T05:46:33Z,1,0,0,0,0
737,UgzhzXHg51LBO0yN58l4AaABAg,uelHwf8o7_U,The song is memories ❤😢,2024-02-18T06:37:06Z,2024-02-21T05:46:33Z,0,0,0,0,0
738,UgxaKCsBuWdf-4eEvdt4AaABAg,uelHwf8o7_U,O,2024-02-03T10:09:10Z,2024-02-21T05:46:34Z,0,0,1,1,0
739,Ugwh8JMycn3QT4GIWhV4AaABAg,uelHwf8o7_U,2024,2024-01-31T17:16:24Z,2024-02-21T05:46:34Z,3,0,0,0,0
740,UgyLzSWPZjR9PuRLSBB4AaABAg,uelHwf8o7_U,Шикарный клип!!!,2024-02-01T06:53:52Z,2024-02-21T05:46:34Z,0,0,,,1
741,UgwovcTnUMmqbFPQ-t54AaABAg,uelHwf8o7_U,"I was preparing my breakfast this morning,  this song just popped into my mind.. It brings back my memories ❤",2024-02-03T10:47:02Z,2024-02-21T05:46:34Z,7,0,0,0,0
742,UgzCw7reqMpCr_uzz9t4AaABAg,uelHwf8o7_U,Whos here in 2024,2024-02-01T16:52:22Z,2024-02-21T05:46:34Z,0,0,0,0,0
743,Ugz1yZHSaHAbfZSzM7p4AaABAg,uelHwf8o7_U,who come again after 13years,2024-02-10T07:46:51Z,2024-02-21T05:46:33Z,0,0,0,0,0
744,UgzpX1qBofVYqwrffNx4AaABAg,uelHwf8o7_U,M in my dark time,2024-02-15T16:33:23Z,2024-02-21T05:46:33Z,0,0,0,0,0
745,UgyV3FN92F3QVMPFdeh4AaABAg,uelHwf8o7_U,Galera do PS2 que jogou em 2012 😢 que esta ouvindo em 2024,2024-02-11T02:34:48Z,2024-02-21T05:46:33Z,0,0,,,1
746,Ugw68yh3IaNpUUBHFs54AaABAg,uelHwf8o7_U,"I am also a singer and I uploaded a video, please support me",2024-02-04T17:24:24Z,2024-02-21T05:46:33Z,0,0,1,1,0
747,Ugx40ZvnXcRgB319UZN4AaABAg,uelHwf8o7_U,Everyone 2024✌💚,2024-02-15T10:55:35Z,2024-02-21T05:46:33Z,1,0,0,0,0
748,UgxQCoQ8lutfRa1HcBF4AaABAg,uelHwf8o7_U,Es Megan Fox,2024-02-20T00:55:20Z,2024-02-21T05:46:33Z,2,0,0,0,0
749,Ugwv1b5NHpGZp2WcFqV4AaABAg,uelHwf8o7_U,I was suggested here while listening to the song “Dupe - Balling” 🔥🔥🔥🔥,2024-02-04T17:24:23Z,2024-02-21T05:46:33Z,12,0,0,0,0
750,UgzuuLwZAtcD6gIplbx4AaABAg,uelHwf8o7_U,"FLAWLESS MUSIC... ALWAYS MASTERPIECE IN 2024...
Shito3 ⛩💨",2024-02-19T21:36:27Z,2024-02-21T05:46:33Z,0,0,0,0,0
751,Ugwh5mivOYlsB0VB0M94AaABAg,uelHwf8o7_U,Tomando um gin sabor maçã verdeee ❤❤❤❤❤❤❤😍😍😍😍😍😍😍😍🇧🇷🇧🇷🇧🇷🇧🇷🍾🍹🍾🍹🍾🍹🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍,2024-02-19T16:24:19Z,2024-02-21T05:46:33Z,0,0,,,1
752,Ugyc8XEXf4A93y-jcJt4AaABAg,uelHwf8o7_U,💀💀💀💀💀☠️☠️☠️☠️☠️,2024-02-18T00:45:49Z,2024-02-21T05:46:33Z,0,0,0,0,0
753,Ugyi5qVyxw9Q_wJiLAx4AaABAg,uelHwf8o7_U,"E esta foi ""Love the Way You Lie"", de Rihanna
E agora, pra conclusão do programa
Iremos ouvir algumas opiniões, de depoimentos de ouvintes
Sobre o artista 'Yun Li'
Um abraço
E deixo vocês com carlos, do programa ""Minha Opinião na Música""",2024-02-19T16:31:25Z,2024-02-21T05:46:33Z,1,0,,,1
754,UgyDGzktGOsLR2ZpmfN4AaABAg,uelHwf8o7_U,"I live in London and I just came back from NYC, I went to the Bronx and stayed with my uncle, I saw the hood life, Eminem must have gone a lot through his life to write lyrics like this.",2024-02-10T23:40:54Z,2024-02-21T05:46:33Z,1,0,0,0,0
755,UgyECtQ_SGACb3LriF94AaABAg,uelHwf8o7_U,2081 Who else is listening?,2024-02-11T02:15:47Z,2024-02-21T05:46:33Z,0,0,0,0,0
756,UgzITpyiKSQ1NrdWdNh4AaABAg,uelHwf8o7_U,Megan fox is beautiful,2024-02-05T11:17:35Z,2024-02-21T05:46:33Z,0,0,0,0,0
757,UgxUvBF0rXw5XnhXkHh4AaABAg,uelHwf8o7_U,Damn. I forgot how much of a baddy Rihanna was.,2024-02-06T22:13:14Z,2024-02-21T05:46:33Z,0,0,0,0,0
758,UgxfKwr0ur8b5BjHxXh4AaABAg,uelHwf8o7_U,Who is still on 2024 ?,2024-02-15T19:27:08Z,2024-02-21T05:46:33Z,1,0,0,0,0
759,UgzhUJl3jW39QnSSiKJ4AaABAg,uelHwf8o7_U,"@EminemMusic, 49 year old  hella fan here. I rode my bike to my friend's I want allowed to because it was too far but it was too listen to your first album❤ love you Em😉",2024-02-06T06:14:02Z,2024-02-21T05:46:33Z,1,0,0,0,0
760,Ugw3EMEe-BXMpWm19xh4AaABAg,uelHwf8o7_U,Activo en 2024 que temazo 🔥 ❤,2024-02-05T02:28:48Z,2024-02-21T05:46:33Z,0,1,,,1
761,UgyopVjnSBCf1tLxRLh4AaABAg,uelHwf8o7_U,Yes 2024 February 17 jav again yk now ....,2024-02-17T19:27:45Z,2024-02-21T05:46:33Z,4,0,,,1
762,Ugw9lULQlZBrml35i0F4AaABAg,uelHwf8o7_U,Amazing ❤,2024-02-12T08:25:04Z,2024-02-21T05:46:33Z,1,0,0,0,0
763,UgzuFCZzfYw9cc5am-Z4AaABAg,uelHwf8o7_U,2024 and I still love this song 1:24,2024-02-21T02:41:32Z,2024-02-21T05:46:33Z,0,0,0,0,0
764,UgzeKGa456tVLMu0cNx4AaABAg,uelHwf8o7_U,1:24,2024-02-03T03:16:50Z,2024-02-21T05:46:34Z,0,1,0,0,0
765,UgxTh6cYHBgmVQm2Gt94AaABAg,uelHwf8o7_U,Brazil 2024🇧🇷😍,2024-01-28T04:51:34Z,2024-02-21T05:46:34Z,0,0,0,0,0
766,UgxRJD-CKwnR25J3F1N4AaABAg,uelHwf8o7_U,still love this song,2024-02-11T07:45:27Z,2024-02-21T05:46:33Z,0,0,0,0,0
767,UgzltHNG1CQnPU026-h4AaABAg,uelHwf8o7_U,still hits so hard🔥,2024-01-29T01:16:07Z,2024-02-21T05:46:34Z,0,0,0,0,0
768,UgwceFN_mbZF2PWKLcx4AaABAg,uelHwf8o7_U,2024🙌,2024-02-01T17:32:44Z,2024-02-21T05:46:34Z,0,0,0,0,0
769,UgzFHul1LC6pD0tO9-l4AaABAg,uelHwf8o7_U,Im 8 and wach this😂,2024-02-11T20:00:47Z,2024-02-21T05:46:33Z,0,0,0,0,0
770,UgzmIm_2hjBNoNlvXXl4AaABAg,uelHwf8o7_U,Is pippin from Lotr?,2024-02-16T19:54:04Z,2024-02-21T05:46:33Z,0,1,0,0,0
771,UgxPj3QwR3VJ0lhOHlx4AaABAg,uelHwf8o7_U,pas mal ce tube,2024-02-04T00:38:36Z,2024-02-21T05:46:34Z,0,0,,,1
772,UgzpEaRhiPy2FWZ1d3x4AaABAg,uelHwf8o7_U,Hollo how are you How are you.❤❤❤❤❤❤,2024-02-10T19:51:37Z,2024-02-21T05:46:33Z,0,0,0,1,0
773,UgwcUemxhs_5FlPHwxx4AaABAg,uelHwf8o7_U,"14 anos se passaram é eu aqui preso nessa música ainda
2024",2024-01-29T00:58:58Z,2024-02-21T05:46:34Z,1,0,,,1
774,UgxDCtzCIWbg8Vcsqz94AaABAg,uelHwf8o7_U,2024 and still hits 🔥….,2024-02-19T12:36:47Z,2024-02-21T05:46:33Z,0,0,0,0,0
775,UgyyQKBAhWS9Guz9HFh4AaABAg,uelHwf8o7_U,how many legends are still listening to this 4th feb 2024,2024-02-04T01:30:08Z,2024-02-21T05:46:34Z,2,0,0,0,0
776,UgyRNMcQm3taU5bwYJR4AaABAg,uelHwf8o7_U,Rong,2024-02-10T07:39:18Z,2024-02-21T05:46:33Z,0,0,0,1,0
777,UgyjK9hnYYq9ZG5ycGR4AaABAg,uelHwf8o7_U,Who is listening 🎧 now,2024-02-11T17:26:59Z,2024-02-21T05:46:33Z,1,0,0,0,0
778,Ugyow0hWauBOddBoWFt4AaABAg,uelHwf8o7_U,"какая же это прекрасная песня, слушаю её с самого детства, знаю наизусть",2024-02-18T15:58:32Z,2024-02-21T05:46:33Z,0,0,,,1
779,UgwZMBGMxeSBriNOpdd4AaABAg,uelHwf8o7_U,2024 we’d up,2024-02-15T11:40:55Z,2024-02-21T05:46:33Z,1,0,0,0,0
780,UgwTVupwF0C92vHXfNB4AaABAg,uelHwf8o7_U,One of The Best!!!!,2024-02-11T00:08:01Z,2024-02-21T05:46:33Z,0,0,0,0,0
781,Ugw01MkpR49p0WKWbjB4AaABAg,uelHwf8o7_U,2024 n movin....who's here,2024-02-18T16:37:30Z,2024-02-21T05:46:33Z,0,0,0,0,0
782,UgxMHq51LAV_a7yRbvN4AaABAg,uelHwf8o7_U,It is 2080 who's still here🙄,2024-02-03T12:47:51Z,2024-02-21T05:46:34Z,1,0,0,0,0
783,UgzgABCifKh10x-B-SZ4AaABAg,uelHwf8o7_U,Водочка делает  дело,2024-02-09T12:55:16Z,2024-02-21T05:46:33Z,0,0,,,1
784,UgyoUJ9Xgtdz7yw5ELZ4AaABAg,uelHwf8o7_U,"Just gonna stand there and watch me burn?
Well, that's alright, because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's alright, because I love the way you lie
I love the way you lie
I can't tell you what it really is
I can only tell you what it feels like
And right now, there's a steel knife in my windpipe
I can't breathe, but I still fight while I can fight
As long as the wrong feels right, it's like I'm in flight
High off of love, drunk from her hate
It's like I'm huffing paint and I love her, the more I suffer
I suffocate and right before I'm about to drown
She resuscitates me, she fucking hates me
And I love it, ""Wait
Where you going?"" ""I'm leaving you""
""No you ain't, come back""
We're running right back, here we go again
It's so insane 'cause when it's going good, it's going great
I'm Superman, with the wind at his back, she's Lois Lane
But when it's bad, it's awful
I feel so ashamed, I snapped, ""Who's that dude?""
I don't even know his name, I laid hands on her
I'll never stoop so low again, I guess I don't know my own strength
Just gonna stand there and watch me burn?
Well, that's alright, because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's alright, because I love the way you lie
I love the way you lie
I love the way you lie
You ever love somebody so much you can barely breathe when you're with 'em?
You meet, and neither one of you, even know what hit 'em
Got that warm fuzzy feeling, yeah, them chills, used to get 'em
Now you're getting fucking sick of looking at 'em
You swore you've never hit 'em, never do nothing to hurt 'em
Now you're in each other's face
Spewing venom in your words when you spit 'em
You push, pull each other's hair, scratch, claw, bit 'em
Throw 'em down, pin 'em, so lost in the moments when you're in 'em
It's the rage that took over, it controls you both
So they say you're best to go your separate ways
Guess that they don't know ya 'cause today, that was yesterday
Yesterday is over, it's a different day
Sound like broken records playin' over
But you promised her, next time you'll show restraint
You don't get another chance, life is no Nintendo game
But you lied again
Now you get to watch her leave out the window
Guess that's why they call it window pane
Just gonna stand there and watch me burn?
Well, that's alright, because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's alright, because I love the way you lie
I love the way you lie
I love the way you lie
Now I know we said things, did things that we didn't mean
Then we fall back into the same patterns
Same routine, but your temper's just as bad as mine is
You're the same as me, when it comes to love, you're just as blinded
Baby, please come back, it wasn't you
Baby, it was me, maybe our relationship isn't as crazy as it seems
Maybe that's what happens when a tornado meets a volcano
All I know is I love you too much to walk away though
Come inside, pick up your bags off the sidewalk
Don't you hear sincerity in my voice when I talk?
Told you this is my fault, look me in the eyeball
Next time I'm pissed, I'll aim my fist at the drywall
Next time? There won't be no next time
I apologize, even though I know it's lies
I'm tired of the games, I just want her back, I know I'm a liar
If she ever tries to fucking leave again
I'm a tie her to the bed and set this house on fire
Just gonna stand there and watch me burn?
Well, that's alright, because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's alright, because I love the way you lie
I love the way you lie
I love the way you lie",2024-01-31T06:05:57Z,2024-02-21T05:46:34Z,2,1,0,0,0
785,Ugyjh3aPHgN3LSmJ0914AaABAg,uelHwf8o7_U,Still one of the greatest song and especially collabs we ever had,2024-02-15T05:47:05Z,2024-02-21T05:46:33Z,0,0,0,0,0
786,Ugy8kmsulfm8RRIlWNJ4AaABAg,uelHwf8o7_U,❤️‍🩹😌,2024-02-17T03:45:03Z,2024-02-21T05:46:33Z,0,0,0,0,0
787,UgysWs4lATAo8EsBKUd4AaABAg,uelHwf8o7_U,Any one in 2024,2024-02-19T08:31:03Z,2024-02-21T05:46:33Z,0,0,0,0,0
788,UgyoG4y9vim0lEWquG14AaABAg,uelHwf8o7_U,Ang Ganda parin 2024 na,2024-02-07T11:59:32Z,2024-02-21T05:46:33Z,0,0,,,1
789,UgzQ-Zw8v_7ABW6gsRJ4AaABAg,uelHwf8o7_U,who listening to this song in 2024,2024-01-29T10:54:22Z,2024-02-21T05:46:34Z,2,0,0,0,0
790,UgyC79lV6qaANbgakGV4AaABAg,uelHwf8o7_U,โตมากลับเพลงนี้ตอนนั้น18ตอนนี้31แล้วสมัยเล่นเกมออดิชั่น,2024-02-21T02:40:55Z,2024-02-21T05:46:33Z,0,0,,,1
791,UgyKrGIXO0_ODQEI8cd4AaABAg,uelHwf8o7_U,Any 2024😅?,2024-02-18T14:32:53Z,2024-02-21T05:46:33Z,2,0,0,0,0
792,UgzBND_9A8j816llI9h4AaABAg,uelHwf8o7_U,2024?,2024-02-03T02:32:46Z,2024-02-21T05:46:34Z,0,0,0,0,0
793,UgwPb9HMjlv7sptDR4F4AaABAg,uelHwf8o7_U,"Its February 2024, let's see how many legends are listening to this incredible song💚",2024-02-03T15:10:09Z,2024-02-21T05:46:34Z,1,0,0,0,0
794,Ugxs5-cXGqOM3-GFF-N4AaABAg,uelHwf8o7_U,Goosebumps still running,2024-02-03T12:14:04Z,2024-02-21T05:46:34Z,0,0,0,0,0
795,UgzyvqldSR9GBCjUm1x4AaABAg,uelHwf8o7_U,Love song,2024-01-30T19:09:00Z,2024-02-21T05:46:34Z,0,0,0,0,0
796,Ugz3Bn4QQfRlTtYCUsx4AaABAg,uelHwf8o7_U,Don't watch on a Samsung,2024-01-30T17:45:16Z,2024-02-21T05:46:34Z,0,1,0,0,0
797,UgwX7L8XYQaaIH-dZup4AaABAg,uelHwf8o7_U,🎶,2024-02-08T16:45:19Z,2024-02-21T05:46:33Z,0,0,0,0,0
798,Ugy2pggbNIv4hdypU7J4AaABAg,uelHwf8o7_U,2.7B Views crazy ngl,2024-02-01T16:40:15Z,2024-02-21T05:46:34Z,1,0,0,0,0
799,UgxQcPUNBeQbl3m-uYh4AaABAg,uelHwf8o7_U,Fuck this,2024-02-12T20:44:50Z,2024-02-21T05:46:33Z,1,0,0,0,0
800,UgwSy0i060l0uGaTiCB4AaABAg,uelHwf8o7_U,¿2024?,2024-02-09T22:25:39Z,2024-02-21T05:46:33Z,0,0,0,0,0
801,UgxgIqEorP4UnzI8IzF4AaABAg,uelHwf8o7_U,Goosebumps 13 years after❤,2024-02-02T20:07:17Z,2024-02-21T05:46:34Z,0,0,0,0,0
802,UgwTJpQvKxDNS7acZ7N4AaABAg,uelHwf8o7_U,Hit song for ever🔥🔥🔥,2024-02-11T07:07:04Z,2024-02-21T05:46:33Z,0,0,0,0,0
803,Ugzso4-_lTM3m4oP_hF4AaABAg,uelHwf8o7_U,My favorite ❤❤,2024-02-14T07:58:26Z,2024-02-21T05:46:33Z,0,0,0,0,0
804,Ugyl241qJOFJ2-xsWEB4AaABAg,uelHwf8o7_U,"A long ago... Burn today because of you.. "" Item"" ❤",2024-02-10T16:41:22Z,2024-02-21T05:46:33Z,0,0,0,0,0
805,UgxAmw-SHU9cJzBhT4p4AaABAg,uelHwf8o7_U,Has it been 13 Yrs!! My Goodness...Then I m not changed at ALL#,2024-02-15T13:59:18Z,2024-02-21T05:46:33Z,0,0,0,0,0
806,UgwK4a3I9LKjTFYfXo54AaABAg,uelHwf8o7_U,since 2012 x,2024-02-01T21:26:26Z,2024-02-21T05:46:34Z,0,0,0,0,0
807,Ugxvuao4qhzH-52lBLR4AaABAg,uelHwf8o7_U,"Its February 2024, let's see how many legends are listening to this incredible song💜",2024-02-01T09:14:39Z,2024-02-21T05:46:34Z,463,33,0,0,0
808,UgzACISwwMNxM8tLppp4AaABAg,uelHwf8o7_U,2025🤣,2024-02-12T15:55:50Z,2024-02-21T05:46:33Z,1,0,0,0,0
809,UgxaBbMHmVRBTlV96WR4AaABAg,uelHwf8o7_U,🙏,2024-02-18T01:43:45Z,2024-02-21T05:46:33Z,1,0,0,0,0
810,UgwMWp-xY3Gok8SRBJF4AaABAg,uelHwf8o7_U,When you listened to this a a kid but it has become the story of your life!,2024-02-20T15:07:29Z,2024-02-21T05:46:33Z,1,0,0,0,0
811,UgyUxswCCrY87BbfcgJ4AaABAg,uelHwf8o7_U,Baba sorrii i went my cawentr so i denow here pless,2024-02-02T21:09:08Z,2024-02-21T05:46:34Z,0,0,1,1,0
812,UgzdUMWM9ViJQe4Iu-d4AaABAg,uelHwf8o7_U,Tarefa 5,2024-01-31T15:36:16Z,2024-02-21T05:46:34Z,0,0,,,1
813,UgyPkKZqfP7OiL50J3t4AaABAg,uelHwf8o7_U,"Great song, Eminem such a talented rapper 🎉",2024-02-05T22:58:11Z,2024-02-21T05:46:33Z,1,0,0,0,0
814,Ugwt6DGwiDWJRsFunCp4AaABAg,uelHwf8o7_U,2 BILLION VIEWS?????,2024-02-20T15:23:19Z,2024-02-21T05:46:33Z,0,0,0,0,0
815,UgwzzL5mFRbaVoeILY94AaABAg,uelHwf8o7_U,Feel the salt with opals and extra pink 🩷 humiliation Himalayan,2024-02-18T03:11:17Z,2024-02-21T05:46:33Z,0,0,0,1,0
816,UgxwcfbqcR48Bz856VN4AaABAg,uelHwf8o7_U,Anyone 2024????,2024-02-06T08:35:19Z,2024-02-21T05:46:33Z,4,0,0,0,0
817,UgwqSigOzxGRLzw6OUJ4AaABAg,uelHwf8o7_U,2024,2024-02-07T11:26:19Z,2024-02-21T05:46:33Z,0,0,0,0,0
818,UgxwGlxYk8jcFgraJ8x4AaABAg,uelHwf8o7_U,"A u t h e n t i c V i e w s     D a w  t C a w m 💖 . Never again will there be an era like this are a match made in heaven, Best song on album this song ❤🎵🎶 😌🔥🖤😎🧡
1🔥🔥🎤🔥🔥",2024-02-18T17:07:04Z,2024-02-21T05:46:33Z,65,0,0,1,0
819,UgwdU0f9iIOzQAJSg394AaABAg,uelHwf8o7_U,I'm listening just right now,2024-02-05T13:27:06Z,2024-02-21T05:46:33Z,0,0,0,0,0
820,Ugwsa4wNOkGGfUpCpsp4AaABAg,uelHwf8o7_U,This video is the most popular in YouTube,2024-01-28T06:32:33Z,2024-02-21T05:46:34Z,0,0,0,0,0
821,Ugz3J7y_XaPKKbadz4Z4AaABAg,uelHwf8o7_U,Good,2024-02-02T02:42:22Z,2024-02-21T05:46:34Z,0,0,0,0,0
822,UgxNvn3WYVBDUKTWJ9h4AaABAg,uelHwf8o7_U,"Yang 10 tahun lalu sering mendengar lagu ini, karena main PlayStation 😅😊",2024-02-05T16:24:26Z,2024-02-21T05:46:33Z,2,2,,,1
823,UgzpRyhf1qa0AL84Ygh4AaABAg,uelHwf8o7_U,Ahhh sibling and family love,2024-02-11T12:55:32Z,2024-02-21T05:46:33Z,0,0,0,0,0
824,UgzmbrQkuJDXHry_CjF4AaABAg,uelHwf8o7_U,Wow wow Eminem love his demeanour…🌟🌟,2024-02-10T03:10:48Z,2024-02-21T05:46:33Z,0,0,0,0,0
825,Ugyy662O7Kdab6w98q54AaABAg,uelHwf8o7_U,Emenime killed this one,2024-02-10T04:57:55Z,2024-02-21T05:46:33Z,0,0,0,0,0
826,UgwU6aDoMrR6TDpz2P94AaABAg,uelHwf8o7_U,This is the best song I've ever heard in 2024 and this my favourite song of all time,2024-01-30T04:29:50Z,2024-02-21T05:46:34Z,3,1,0,0,0
827,UgxZ5NOR-jNwQNpd1H14AaABAg,uelHwf8o7_U,this song never dies 😍,2024-02-06T10:18:52Z,2024-02-21T05:46:33Z,1,0,0,0,0
828,UgxS-kMrTVpzourV9YV4AaABAg,uelHwf8o7_U,So vai ficar ai parado e me ver chorar?,2024-02-08T13:26:29Z,2024-02-21T05:46:33Z,0,0,,,1
829,Ugx_FqkOgcxWQKPK_n94AaABAg,uelHwf8o7_U,Aca yo vine por un edit de un chico que hizo un tiroteo en serbia...,2024-02-19T17:02:17Z,2024-02-21T05:46:33Z,1,0,,,1
830,UgzBUr-t1PqkuQukhZB4AaABAg,uelHwf8o7_U,"I like music Eminem, i am from in Indonesia ❤",2024-02-03T07:32:30Z,2024-02-21T05:46:34Z,0,0,0,0,0
831,UgyCEmwBMlfwrXWmC_N4AaABAg,uelHwf8o7_U,Thank you Jarvis,2024-01-30T04:39:25Z,2024-02-21T05:46:34Z,1,0,0,0,0
832,UgyCgOd4WGhUNYTjB454AaABAg,uelHwf8o7_U,i seen this song whren i was 5 i love it so much,2024-02-04T21:28:52Z,2024-02-21T05:46:33Z,0,0,0,0,0
833,UgyaCqu3eDYw43MeFAN4AaABAg,uelHwf8o7_U,2025?,2024-02-17T12:22:11Z,2024-02-21T05:46:33Z,0,0,0,0,0
834,UgyKJAsKQa1e_vqCrm54AaABAg,uelHwf8o7_U,A parrot introduced me to this song!!,2024-02-05T15:57:26Z,2024-02-21T05:46:33Z,1,0,0,0,0
835,UgwFxMe1ZocpRhXLbDB4AaABAg,uelHwf8o7_U,perfect song to sing in front of the mirror like a tortured protagonist,2024-02-09T15:07:45Z,2024-02-21T05:46:33Z,0,0,0,0,0
836,Ugw2iXU--2FdYRhDRJl4AaABAg,uelHwf8o7_U,12.02.2024,2024-02-12T18:56:11Z,2024-02-21T05:46:33Z,0,0,0,0,0
837,UgzdE9T7S74fcVYFxEJ4AaABAg,uelHwf8o7_U,2024 ?,2024-02-09T21:07:20Z,2024-02-21T05:46:33Z,0,0,0,0,0
838,UgwXChujPZHR3Yzc4gd4AaABAg,uelHwf8o7_U,کس ننه کسی که  لایک نکنه😐,2024-02-11T07:42:38Z,2024-02-21T05:46:33Z,1,0,,,1
839,UgzbU1iidJTQBlNcvTx4AaABAg,uelHwf8o7_U,Legends,2024-02-16T20:38:25Z,2024-02-21T05:46:33Z,0,0,0,0,0
840,Ugw8JWp_TohcoB20ucN4AaABAg,uelHwf8o7_U,Kostanay zdesya😂😂😂,2024-01-28T19:28:30Z,2024-02-21T05:46:34Z,1,0,,,1
841,UgyBxwfnJjCLcS3VtLt4AaABAg,uelHwf8o7_U,Am from 2024 universe to here ❤,2024-02-19T22:55:46Z,2024-02-21T05:46:33Z,0,0,0,0,0
842,Ugx9FSdj-kTjfz0Lf1l4AaABAg,uelHwf8o7_U,2030 😂,2024-02-15T05:31:29Z,2024-02-21T05:46:33Z,0,0,0,0,0
843,UgwUghq9dosriHeh0MB4AaABAg,uelHwf8o7_U,2024 n am still here🫡,2024-02-17T01:20:35Z,2024-02-21T05:46:33Z,0,0,0,0,0
844,UgwWThy2z7zw1sTw_cR4AaABAg,uelHwf8o7_U,WHO WATCHING 2024?,2024-01-31T16:36:26Z,2024-02-21T05:46:34Z,1,0,0,0,0
845,Ugzcbx8ZtTT-Z-5zXf14AaABAg,uelHwf8o7_U,aqui los que estan pq salio en tiktok,2024-01-28T06:20:30Z,2024-02-21T05:46:34Z,0,0,,,1
846,UgxY155XmqLwPEUZUop4AaABAg,uelHwf8o7_U,1 thing happened to me today: my girlfriend left me and this song helps me...,2024-02-13T02:32:23Z,2024-02-21T05:46:33Z,0,0,0,0,0
847,UgzIABV-KeqYh5C1gsh4AaABAg,uelHwf8o7_U,❤,2024-02-04T15:04:28Z,2024-02-21T05:46:33Z,0,0,0,0,0
848,Ugw_njyImhAIZ4pK1LJ4AaABAg,uelHwf8o7_U,A primeira música que marcou a minha infância e não saiu da minha cabeça até hoje ❤❤❤,2024-02-10T03:53:46Z,2024-02-21T05:46:33Z,1,0,,,1
849,UgwCHM8vlid_EIUse2d4AaABAg,uelHwf8o7_U,King Eminem. AKA Rapgod ❤,2024-02-07T14:46:15Z,2024-02-21T05:46:33Z,0,0,0,0,0
850,UgzW7TYdRKYQjRXqFUZ4AaABAg,uelHwf8o7_U,Guys Listening on 2024❤❤,2024-02-11T08:59:44Z,2024-02-21T05:46:33Z,3,0,0,0,0
851,Ugxs7DP_s2FZ5O8rus94AaABAg,uelHwf8o7_U,7 year old me tough this was a love song,2024-02-05T23:49:25Z,2024-02-21T05:46:33Z,1,0,0,0,0
852,Ugy4SGwToIng1ySZObd4AaABAg,uelHwf8o7_U,Foi lançada no meu niver pqp,2024-02-09T00:42:13Z,2024-02-21T05:46:33Z,0,0,,,1
853,UgyKbT5CVpQrIloJgVF4AaABAg,uelHwf8o7_U,anyone 2024?,2024-02-11T14:31:30Z,2024-02-21T05:46:33Z,5,0,0,0,0
854,UgyHG32t0zEWwVTTbkZ4AaABAg,uelHwf8o7_U,Old songs are timeless,2024-02-08T11:07:56Z,2024-02-21T05:46:33Z,0,0,0,0,0
855,UgzG7u3HjYB0iptQASJ4AaABAg,uelHwf8o7_U,3 Feb 2024,2024-02-03T00:36:06Z,2024-02-21T05:46:34Z,0,0,0,0,0
856,Ugz16oWXvMTKkY2rilN4AaABAg,uelHwf8o7_U,🇧🇷,2024-02-02T00:20:40Z,2024-02-21T05:46:34Z,0,0,0,0,0
857,UgzexDhWdap2CZWZsBh4AaABAg,uelHwf8o7_U,I only 2024,2024-02-14T19:23:12Z,2024-02-21T05:46:33Z,2,0,0,0,0
858,Ugwamv6tpxBVQ2HGNXl4AaABAg,uelHwf8o7_U,2024❤,2024-02-05T14:19:46Z,2024-02-21T05:46:33Z,0,0,0,0,0
859,UgxDyOfb40ek1ClbiJR4AaABAg,uelHwf8o7_U,February 2024 guysss,2024-02-19T17:36:14Z,2024-02-21T05:46:33Z,0,0,0,0,0
860,UgxWd-Irq7w5fO1xQCB4AaABAg,uelHwf8o7_U,If you’re reading this 2024 will be the biggest year ever God answered all prayers,2024-02-03T01:36:08Z,2024-02-21T05:46:34Z,1,0,0,0,0
861,UgyamyIeyR1sxdfQS0F4AaABAg,uelHwf8o7_U,2024 quien con el mejor rapero del mundo 🌎,2024-02-12T02:49:57Z,2024-02-21T05:46:33Z,1,0,,,1
862,UgwwMlLU3yD9YdOv0NN4AaABAg,uelHwf8o7_U,You'll just stay there while it burns but that's okay 'cause I like how it hurts,2024-02-10T13:41:31Z,2024-02-21T05:46:33Z,0,0,0,0,0
863,UgxHNbvQuEEHlCRN_wV4AaABAg,uelHwf8o7_U,Anyone 2030,2024-02-15T14:01:19Z,2024-02-21T05:46:33Z,0,1,0,0,0
864,Ugwsgsn0VYnf3DKDgaR4AaABAg,uelHwf8o7_U,14/02/24,2024-02-14T20:23:19Z,2024-02-21T05:46:33Z,1,0,0,0,0
865,UgyL1WDOnXxRjHrxmbp4AaABAg,uelHwf8o7_U,Porque me identifica tanto está canción y la serie de belleza verdadera (soy Mujer),2024-02-18T21:10:32Z,2024-02-21T05:46:33Z,0,0,,,1
